Pos,No,Driver,Car,Time,Gap,Laps
1,4,Lando Norris NOR,McLaren Mercedes,1:19.117,,12
2,16,Charles Leclerc LEC,Ferrari,1:19.249,+0.132s,15
3,11,Sergio Perez PER,Red Bull Racing RBPT,1:19.265,+0.148s,17
4,14,Fernando Alonso ALO,Alpine Renault,1:19.275,+0.158s,15
5,55,Carlos Sainz SAI,Ferrari,1:19.419,+0.302s,17
6,3,Daniel Ricciardo RIC,McLaren Mercedes,1:19.693,+0.576s,14
7,1,Max Verstappen VER,Red Bull Racing RBPT,1:19.809,+0.692s,16
8,44,Lewis Hamilton HAM,Mercedes,1:19.896,+0.779s,13
9,77,Valtteri Bottas BOT,Alfa Romeo Ferrari,1:20.008,+0.891s,17
10,22,Yuki Tsunoda TSU,AlphaTauri RBPT,1:20.071,+0.954s,12
11,63,George Russell RUS,Mercedes,1:20.096,+0.979s,16
12,10,Pierre Gasly GAS,AlphaTauri RBPT,1:20.133,+1.016s,14
13,31,Esteban Ocon OCO,Alpine Renault,1:20.205,+1.088s,14
14,47,Mick Schumacher MSC,Haas Ferrari,1:20.692,+1.575s,17
15,24,Zhou Guanyu ZHO,Alfa Romeo Ferrari,1:20.836,+1.719s,16
16,23,Alexander Albon ALB,Williams Mercedes,1:20.958,+1.841s,16
17,20,Kevin Magnussen MAG,Haas Ferrari,1:21.025,+1.908s,14
18,6,Nicholas Latifi LAT,Williams Mercedes,1:21.050,+1.933s,14
19,18,Lance Stroll STR,Aston Martin Aramco Mercedes,1:21.636,+2.519s,11
20,5,Sebastian Vettel VET,Aston Martin Aramco Mercedes,,,5
